Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
31/05/2022 12:12,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Recibimos a nuestras vecinas izcallenses en el taller de ""Empoderamiento"", el cual tiene el objetivo de brindar herramientas para su progreso personal y profesional. #SomosFuturo",1531685099732979719,,pic.twitter.com/1VOhIJm2VG,,0,0,Twitter for iPhone,7230,35,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
31/05/2022 10:57,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,Conoce los Talleres que ofrecemos a través del Departamento de Cultura en el Ágora CEIS. #SomosFuturo,1531666134382043138,,https://pbs.twimg.com/media/FUGSOqmXsAA5dtU.jpg,,0,0,Twitter for iPhone,7230,35,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
31/05/2022 10:02,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Te invitamos al Taller de Reflexión para Hombres que, a partir de este 1 de junio, se impartirá todos los miércoles en los CDC ""Leona Vicario"" y ""Hermila Galindo"". Comunícate al 55 1113 0705 para mayor información. #SomosFuturo",1531652329669263360,,https://pbs.twimg.com/media/FUGFrNwWQAM2JDR.jpg,,0,1,Twitter for iPhone,7230,35,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
31/05/2022 09:52,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Cada 31 de mayo conmemoramos el Día Mundial sin Tabaco, a fin de concientizar sobre los riesgos que genera al medio ambiente, así como los daños que provoca al ser humano. Cuida tu salud y libremos a nuestro planeta del humo del cigarro. #SomosFuturo",1531649784150376448,,https://pbs.twimg.com/media/FUGDXAUXsAMey5q.jpg,,1,2,Twitter for iPhone,7230,35,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
30/05/2022 23:26,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"El talento izcallense está presente en todas partes. Felicitamos a los finalistas de @LaVozTvAzteca , Habana Zoe y Leonardo Gabriel, quienes siguen poniendo en alto el nombre de #CuautitlánIzcalli. ¡Muchas felicidades! #TalentoIzcallense #SomosFuturo",1531492219189972993,,https://pbs.twimg.com/media/FUD0DU8WAAEMEVs.jpg,,1,3,Twitter for iPhone,7231,35,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
30/05/2022 22:51,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"El talento izcallense está presente en todas partes. Felicitamos a los finalistas de @LaVozTvAzteca , Habana Zoe y Leonardo Gabriel, quienes gracias a su esfuerzo siguen triunfando. ¡Muchas felicidades! #TalentoIzcallense #SomosFuturo",1531483603955331073,,https://pbs.twimg.com/media/FUDsN69XoAEoQsz.jpg,,1,2,Twitter for iPhone,7231,35,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
30/05/2022 21:08,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"El Jardín del Arte fue recinto para el primer día de capacitación a COPACI y Autoridades Auxiliares por el periodo 2022-2025, ponencia ofrecida por la Mtra. Patricia Villa Medina. #SomosFuturo.",1531457642924752897,,https://pbs.twimg.com/media/FUDUm5HUEAAdDQP.jpg,,0,0,Twitter for iPhone,7231,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
30/05/2022 19:36,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Labores de reparación de luminarias, poda, clareado y balizado en La Quebrada. Cuadrillas de Operagua, trabajaron en una fuga localizada en calle 3. Brindando a las y los izcallenses espacios #ConMásSeguridad.",1531434322737221632,,https://pbs.twimg.com/media/FUC_ZWzVsAAh4F3.jpg,,0,1,Twitter for iPhone,7231,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
30/05/2022 18:50,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"La Presidenta Municipal, Karla Fiesco, acompañada de autoridades Estatales, supervisó los trabajos de remodelación y rehabilitación del Estadio Hugo Sánchez. #SomosFuturo",1531422951102459904,,https://pbs.twimg.com/media/FUC1DeXVsAA5rFO.jpg,,0,1,Twitter for iPhone,7231,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
30/05/2022 16:59,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,Aquí les compartimos algunas recomendaciones en caso de ser víctimas de extorsión. Denuncia al 800 702 87 70. #SomosFuturo,1531394984879980544,,https://pbs.twimg.com/media/FUCbnw9WUAIuygA.jpg,,2,3,Twitter for iPhone,7231,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
30/05/2022 16:56,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,Seguimos trabajando por un Izcalli #ConMásSeguridad. Conoce las actividades que se llevarán a cabo este martes 31 de mayo. #SomosFuturo.,1531394020932476929,,https://pbs.twimg.com/media/FUCavoiWYAAWU7a.jpg,,0,0,Twitter for iPhone,7231,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
30/05/2022 14:02,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"El IMEGDEM en coordinación con la Dirección de Desarrollo Económico, impartieron el Taller de ""Empoderamiento"", en el Centro de Desarrollo Comunitario ""Hermila Galindo"". Impartimos pláticas para que las mujeres y hombres continúen impulsando sus negocios. #SomosFuturo",1531350360421543937,,https://pbs.twimg.com/media/FUBzCRDX0AAIEFk.jpg,,0,0,Twitter for iPhone,7231,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
30/05/2022 12:23,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Se convoca a los Comités Ciudadanos de Control y Vigilancia, los Comités de Contraloría Social, las Organizaciones de Sociedad Civil y a la sociedad en general a participar en el Premio Estatal de Contraloría Social 2022. Consulta toda la información. #SomosFuturo",1531325439217639427,,https://pbs.twimg.com/media/FUBcXaZXsAEq05s.jpg,,0,0,Twitter for iPhone,7231,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
29/05/2022 22:05,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Los invitamos a las acciones implementadas para que las y los izcallenses cuenten #ConMásSeguridad. Consulta la información, horarios y ubicaciones en los siguientes banners. #SomosFuturo",1531109551440900096,,https://pbs.twimg.com/media/FT-YBRKUAAAWT_T.jpg,,0,1,Twitter for iPhone,7228,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
29/05/2022 17:27,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Agradecemos a todas y todos los que se sumaron a los trabajos de limpieza del Festival de las Buenas Acciones “Izcallimpio”. Con su apoyo, las y los izcallenses tienen espacios #ConMásSeguridad. #SomosFuturo",1531039618954498049,,https://pbs.twimg.com/media/FT9YardVUAADPPo.jpg,,1,4,Twitter for iPhone,7228,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
29/05/2022 13:42,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Felicitamos a Sergio Michel Pérez Mendoza @SChecoPerez , por su triunfo en el gran premio de Mónaco. Mexicanos como tú ponen en alto el nombre del país. Orgullo de México. Enhorabuena.",1530982911867883520,,https://pbs.twimg.com/media/FT8k14PVEAADms-.jpg,,1,6,Twitter for iPhone,7228,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
28/05/2022 19:24,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Niñas, niños y padres de familia se dieron cita en el Parque de las Esculturas para la inauguración de la zona de juegos. Dotamos de espacios #ConMásSeguridad para el desarrollo y diversión de las y los más pequeños del hogar. #SomosFuturo",1530706703746060289,,https://pbs.twimg.com/media/FT4poVmXwAEDX3H.jpg,,0,1,Twitter for iPhone,7222,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
28/05/2022 19:17,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"La Coordinación de Mejora Regulatoria, a través del IHAEM y la Dirección Jurídica, impartieron capacitaciones durante el mes de Mayo, en relación a buenas prácticas desde lo interno en la administración pública hasta la atención a la ciudadanía. #SomosFuturo",1530704874790391808,,https://pbs.twimg.com/media/FT4n997X0AAYqG7.jpg,,0,0,Twitter for iPhone,7222,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
28/05/2022 17:53,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"En coordinación con la Dirección de Administración, personal de Servicios Públicos trabajó en el Carril de San Agustín como parte del Festival de las Buenas Acciones #PorUnIzcallimpio. Trabajamos de manera conjunta en la recuperación de espacios por un Izcalli #ConMásSeguridad.",1530683831816179713,,https://pbs.twimg.com/media/FT4U011UsAE9-5L.jpg,,0,0,Twitter for iPhone,7222,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
28/05/2022 17:08,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"En el Festival de las Buenas Acciones #PorUnIzcallimpio, la Secretaría del Ayuntamiento realizó actividades de barrido, poda y recolección de residuos en Infonavit Norte y la Unidad Habitacional Ferrocarrilera. Con estas acciones contribuimos por un Izcalli #ConMásSeguridad.",1530672268988321792,,https://pbs.twimg.com/media/FT4KThSUAAA6ndE.jpg,,0,1,Twitter for iPhone,7221,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
28/05/2022 15:41,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"En el Festival de las Buenas Acciones, las Direcciones de Desarrollo Económico y Desarrollo Urbano estuvieron presentes en Cofradía III. Juntos trabajamos #PorUnIzcallimpio #ConMásSeguridad. #SomosFuturo.",1530650380488556545,,https://pbs.twimg.com/media/FT32ZiiUAAAINiM.jpg,,0,2,Twitter for iPhone,7220,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
28/05/2022 14:19,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"El Festival de las Buenas Acciones ""Izcallimpio"" inició en la colonia Atlanta, con trabajos de poda, barrido y recolección de residuos sólidos urbanos por parte del personal del IMPLAN y Presidencia. Cabe señalar la participación del Sexto Regidor, Antonio Luna.",1530629855947145218,,https://pbs.twimg.com/media/FT3jvVdWQAA9Qvm.jpg,,1,1,Twitter for iPhone,7221,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
28/05/2022 11:58,@GobIzcalli,Gobierno Municipal de Cuautitlán Izcalli,"Iniciamos el Festival de las Buenas Acciones ""Izcallimpio"". Únete y trabajemos juntos #PorUnIzcallimpio",1530594297279660033,,https://pbs.twimg.com/media/FT3DZiwWUAAOkZk.jpg,,0,0,Twitter for iPhone,7221,34,29,,23/10/2020,,Twitter oficial | Ayuntamiento de Cuautitlán Izcalli | 2022-2024. https://cuautitlanizcalli.gob.mx/wp-content/uploads/pdf/003_COMUNICACION-SOCIAL.pdf,,,View
